Date,Time,Booking ID,BookingStatus,CustomerID,VehicleType,PickupLocation,DropLocation,AvgVTAT,AvgCTAT,CancelledRidesbyCustomer,Reasonforcancelling byCustomer,CancelledRidesbyDriver,Reasonforcancelling byDriver,IncompleteRides,IncompleteRidesReason,BookingValue,RideDistance,DriverRatings,Customer Rating
10-02-2025,14:11,CNR3665824187,Success,CUST41028,eBike,Sanjay Nagar,Sanjay Nagar,6.3,6.2,NA,NA,NA,NA,NA,NA,518.5,4.21,4.7,4.1
15-02-2025,13:15,CNR7370395520,Success,CUST34273,Prime Plus,Bommanahalli,RT Nagar,5.17,12.07,NA,NA,NA,NA,NA,NA,791.53,17.87,3.7,4.3
18-02-2025,07:01,CNR3899373688,Success,CUST73720,Bike,Sarjapur,Richmond Town,3,6.1,NA,NA,NA,NA,NA,NA,437.5,1.51,4.5,4.4
04-02-2025,12:02,CNR2302651156,Success,CUST29544,eBike,Kadubeesanahalli,Basavanagudi,7.01,7.06,NA,NA,NA,NA,NA,NA,922.46,7.3,3.1,3.2
07-02-2025,02:37,CNR6806704637,Success,CUST80135,Prime Plus,Sarjapur,Banashankari,3.37,5.92,NA,NA,NA,NA,NA,NA,519.49,15.83,3.7,3.8
05-02-2025,16:16,CNR8748422804,Success,CUST32880,Mini,Banerghatta,Frazer Town,9.63,6.35,NA,NA,NA,NA,NA,NA,690.94,2.73,3.5,3.9
11-02-2025,23:28,CNR3252589538,Cancelled by Driver,CUST29408,Mini,Bannerghatta Road,Kaval Byrasandra,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
28-02-2025,04:08,CNR1602864127,Success,CUST82920,Bike,Hennur,Kadubeesanahalli,5.5,10.51,NA,NA,NA,NA,NA,NA,160.06,17.55,4.5,4.8
26-02-2025,01:18,CNR6968666626,Success,CUST45360,Prime Sedan,Domlur,Bommanahalli,7.74,5.92,NA,NA,NA,NA,NA,NA,309.52,8.93,4.6,3
23-02-2025,07:22,CNR5633984990,Cancelled by Driver,CUST78534,Prime Sedan,Vijayanagar,Basavanagudi,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
03-02-2025,03:09,CNR3836452107,Cancelled by Driver,CUST34246,Auto,HSR Layout,KR Puram,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
04-02-2025,05:09,CNR3976406158,Success,CUST56821,Prime Sedan,Vijayanagar,Laggere,7.44,10.69,NA,NA,NA,NA,NA,NA,146.72,16.74,3.4,4
27-02-2025,16:22,CNR1736827815,Success,CUST94912,Prime SUV,Rajajinagar,Kengeri,4.42,10.88,NA,NA,NA,NA,NA,NA,746.25,17.35,4.7,4.8
14-02-2025,12:03,CNR6370236817,Success,CUST55644,Auto,Arekere,Kadubeesanahalli,9.98,11.74,NA,NA,NA,NA,NA,NA,282.78,14.63,3.6,4.2
04-02-2025,23:34,CNR2849049522,Incomplete,CUST39885,Auto,Hosur Road,Magadi Road,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
21-02-2025,00:04,CNR2045881891,Success,CUST86009,Prime Sedan,Ulsoor,Cooke Town,6.59,11.23,NA,NA,NA,NA,NA,NA,269.23,10.53,3.3,3.1
26-02-2025,05:02,CNR8449426445,Success,CUST12765,Prime SUV,Marathahalli,Bannerghatta Road,8.58,8.15,NA,NA,NA,NA,NA,NA,463.82,9.14,4.2,3.6
28-02-2025,00:39,CNR1144215911,Success,CUST53528,Prime Sedan,HSR Layout,Hosur Road,3.27,5.52,NA,NA,NA,NA,NA,NA,1247.72,9.95,4.2,3.7
27-02-2025,19:54,CNR9250987898,Success,CUST84353,Prime Sedan,Ulsoor,Jakkur,9.85,10.81,NA,NA,NA,NA,NA,NA,493.24,16.18,3.8,3.6
09-02-2025,21:06,CNR9456661293,Cancelled by Customer,CUST73141,Prime SUV,Yelahanka,Nagarbhavi,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
20-02-2025,20:02,CNR7221147579,Success,CUST13566,Bike,KR Puram,Electronic City,3.16,6.57,NA,NA,NA,NA,NA,NA,429.32,11.75,3.5,3.9
04-02-2025,04:11,CNR4460972697,Cancelled by Customer,CUST85734,Prime Plus,Padmanabhanagar,RT Nagar,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
11-02-2025,05:17,CNR9312953819,Cancelled by Driver,CUST30568,Mini,Jayanagar,Magadi Road,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
05-02-2025,10:19,CNR6228984982,Success,CUST76996,Prime Sedan,Horamavu,Kengeri,9.59,7.45,NA,NA,NA,NA,NA,NA,599.59,17.9,4.9,4.2
04-02-2025,00:05,CNR7858792264,Success,CUST89110,Bike,Hebbal,Shivajinagar,6.03,12.41,NA,NA,NA,NA,NA,NA,303.69,16.07,4.9,3.4
04-02-2025,19:06,CNR4710848337,Success,CUST13404,Auto,Horamavu,Kadubeesanahalli,4.51,14.81,NA,NA,NA,NA,NA,NA,158.97,4.95,3.1,3.4
04-02-2025,15:27,CNR3986541063,Success,CUST60091,Prime Sedan,Jayanagar,Malleshwaram,7.45,6.91,NA,NA,NA,NA,NA,NA,1274.54,6.14,3.6,3.2
06-02-2025,08:41,CNR4302471814,Success,CUST89526,Auto,Marathahalli,Laggere,7.14,7.03,NA,NA,NA,NA,NA,NA,451.35,7.38,4.3,4.8
13-02-2025,23:43,CNR3751340516,Success,CUST17876,Mini,Whitefield,Vijayanagar,3.07,7.63,NA,NA,NA,NA,NA,NA,257.52,1.02,3.4,3.9
19-02-2025,18:38,CNR8494549646,Success,CUST63124,Auto,Kengeri,Banerghatta,3.37,6.95,NA,NA,NA,NA,NA,NA,361.1,4.37,3.7,4.3
05-02-2025,16:46,CNR2688055535,Success,CUST48479,Prime Plus,HSR Layout,Bannerghatta Road,4.87,10.68,NA,NA,NA,NA,NA,NA,159.48,18.26,4.9,3.3
06-02-2025,11:28,CNR2140116265,Success,CUST79539,Auto,Basavanagudi,Sarvagnanagar,8.32,12.47,NA,NA,NA,NA,NA,NA,176.17,9.45,4.3,3.5
02-02-2025,22:23,CNR3633618253,Success,CUST52203,Prime SUV,HSR Layout,Kaval Byrasandra,7.85,9.84,NA,NA,NA,NA,NA,NA,338.16,16.24,4.2,4.4
02-02-2025,04:03,CNR1609098368,Success,CUST98130,Auto,Banashankari,Arekere,7.59,14.21,NA,NA,NA,NA,NA,NA,844.68,6.21,3.7,4.8
02-02-2025,02:06,CNR9862843942,Cancelled by Driver,CUST45378,Prime Sedan,Frazer Town,RT Nagar,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
05-02-2025,22:20,CNR7743979669,Success,CUST51251,Prime Sedan,Girinagar,Cooke Town,3.38,11.67,NA,NA,NA,NA,NA,NA,196.24,15.19,4.1,3.9
08-02-2025,13:24,CNR2312141296,Success,CUST86439,Prime Sedan,Bommanahalli,Horamavu,3.73,13.41,NA,NA,NA,NA,NA,NA,1150.87,4.36,3.7,3.7
05-02-2025,10:57,CNR4878573903,Cancelled by Driver,CUST54234,eBike,Kadubeesanahalli,Frazer Town,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
17-02-2025,15:48,CNR4608025204,Success,CUST65611,Prime Plus,Girinagar,Banerghatta,8.7,6.95,NA,NA,NA,NA,NA,NA,351.49,19.52,4.5,4.9
05-02-2025,18:29,CNR7590566193,Success,CUST55991,Auto,Kaval Byrasandra,Magadi Road,8.93,6.59,NA,NA,NA,NA,NA,NA,463.93,19.57,4.5,4.4
07-02-2025,18:01,CNR9784143733,Incomplete,CUST15284,Prime Sedan,Kengeri,Arekere,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
13-02-2025,15:14,CNR9934254324,Incomplete,CUST24626,Prime SUV,Laggere,Indiranagar,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
22-02-2025,18:43,CNR1849867886,Success,CUST55315,Mini,Yelahanka,Koramangala,6.34,8.59,NA,NA,NA,NA,NA,NA,1054.07,6.02,4.7,4.3
07-02-2025,23:09,CNR2968987813,Cancelled by Driver,CUST54857,Mini,Hebbal,BTM Layout,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
23-02-2025,09:45,CNR4301044328,Success,CUST15822,Auto,KR Puram,Peenya,6.18,8.44,NA,NA,NA,NA,NA,NA,817.28,18.27,4.7,3.2
19-02-2025,16:32,CNR1537485427,Success,CUST29690,Prime Sedan,KR Puram,BTM Layout,9.55,8.76,NA,NA,NA,NA,NA,NA,800.64,1.31,4.9,4.1
03-02-2025,14:15,CNR5202209272,Incomplete,CUST70554,Bike,Shivajinagar,Peenya,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
08-02-2025,15:13,CNR5383142342,Success,CUST30312,Prime Sedan,Hebbal,Richmond Town,8.84,6.85,NA,NA,NA,NA,NA,NA,583.91,16.31,4.7,5
08-02-2025,22:33,CNR3071980069,Cancelled by Customer,CUST71257,Prime SUV,Electronic City,Hebbal,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
24-02-2025,11:29,CNR6154826492,Success,CUST29871,Prime Sedan,RT Nagar,HSR Layout,6.01,8.62,NA,NA,NA,NA,NA,NA,808.77,13.71,4.2,4.2
05-02-2025,19:08,CNR5860484181,Success,CUST95238,Bike,JP Nagar,Nagarbhavi,8.92,10.93,NA,NA,NA,NA,NA,NA,361.09,11.38,3.3,4.7
11-02-2025,03:33,CNR9636221614,Cancelled by Driver,CUST37012,eBike,Indiranagar,Bannerghatta Road,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
24-02-2025,11:48,CNR7023540651,Cancelled by Customer,CUST74972,Bike,Laggere,Rajajinagar,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
22-02-2025,08:50,CNR5935255341,Success,CUST29630,Bike,Nagarbhavi,Peenya,6.48,13.77,NA,NA,NA,NA,NA,NA,361.3,15.08,5,3.4
12-02-2025,22:23,CNR8567021634,Success,CUST92662,Bike,Padmanabhanagar,Yeshwanthpur,3.33,13.58,NA,NA,NA,NA,NA,NA,163.96,16.12,3.4,3.4
18-02-2025,00:30,CNR7263245169,Cancelled by Customer,CUST94859,Prime SUV,Kadubeesanahalli,Sarvagnanagar,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
09-02-2025,15:38,CNR5122041498,Incomplete,CUST51302,Auto,Kengeri,Richmond Town,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
10-02-2025,21:11,CNR8908584316,Incomplete,CUST86968,Prime Plus,Kaval Byrasandra,Peenya,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
21-02-2025,05:06,CNR8911243743,Success,CUST64892,Prime SUV,Cooke Town,Ulsoor,7.14,6.35,NA,NA,NA,NA,NA,NA,483.51,16.52,3.9,4.5
26-02-2025,12:59,CNR9837938056,Success,CUST36136,eBike,Bannerghatta Road,MG Road,9.17,7.17,NA,NA,NA,NA,NA,NA,341.72,7.59,3.7,4.2
05-02-2025,18:17,CNR6366248715,Success,CUST74706,eBike,Sarvagnanagar,Yelahanka,9.24,8.19,NA,NA,NA,NA,NA,NA,535.05,19.17,4.5,4.1
22-02-2025,10:15,CNR5018585361,Success,CUST33771,Auto,Attiguppe,Shivajinagar,3.93,8.11,NA,NA,NA,NA,NA,NA,1036.76,10.65,4.3,4.1
14-02-2025,04:43,CNR7740638090,Cancelled by Customer,CUST54731,Prime Plus,Horamavu,Richmond Town,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
20-02-2025,04:21,CNR5274248394,Cancelled by Customer,CUST80084,Prime Plus,HSR Layout,Frazer Town,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
06-02-2025,23:37,CNR9574018382,Incomplete,CUST58486,Mini,Rajajinagar,Bommanahalli,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
28-02-2025,22:18,CNR4661784986,Success,CUST66803,Bike,Vijayanagar,Cooke Town,7.82,5.23,NA,NA,NA,NA,NA,NA,923.78,18.76,4.1,4.6
07-02-2025,14:20,CNR3855121194,Success,CUST99215,eBike,Banashankari,Nagarbhavi,5.7,13.89,NA,NA,NA,NA,NA,NA,457.77,14.34,4.8,4.4
05-02-2025,10:06,CNR6374277876,Cancelled by Customer,CUST72639,Bike,Magadi Road,Richmond Town,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
23-02-2025,09:33,CNR2013373018,Incomplete,CUST15402,eBike,Basavanagudi,Banashankari,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
27-02-2025,18:38,CNR7860220068,Cancelled by Driver,CUST32399,Mini,Domlur,Nelamangala,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
03-02-2025,07:09,CNR5068416315,Cancelled by Customer,CUST41154,Prime SUV,Magadi Road,Sarvagnanagar,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
06-02-2025,15:43,CNR6443477176,Success,CUST52397,Prime Sedan,Hosur Road,Yeshwanthpur,3.97,10.97,NA,NA,NA,NA,NA,NA,127.56,1.06,4.3,4.1
05-02-2025,21:36,CNR3546892327,Cancelled by Customer,CUST57881,Prime Plus,Marathahalli,Arekere,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
27-02-2025,20:49,CNR7904708319,Success,CUST42648,Auto,Laggere,KR Puram,9.15,5.83,NA,NA,NA,NA,NA,NA,414.08,12.93,3.4,4
09-02-2025,08:50,CNR7937006563,Success,CUST12018,eBike,Yelahanka,MG Road,4.03,8.14,NA,NA,NA,NA,NA,NA,357.35,6.67,4.7,4.6
19-02-2025,05:05,CNR9212671194,Cancelled by Customer,CUST10992,Mini,Electronic City,Hennur,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
24-02-2025,04:00,CNR6555554331,Success,CUST83728,eBike,Sarjapur,Ulsoor,5.8,7.68,NA,NA,NA,NA,NA,NA,531.02,9.55,3.2,3.9
04-02-2025,08:43,CNR9217923498,Cancelled by Driver,CUST33994,Auto,Kengeri,Peenya,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
27-02-2025,12:46,CNR4400031399,Cancelled by Driver,CUST96621,Auto,Shivajinagar,Jakkur,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
19-02-2025,22:58,CNR3798704795,Success,CUST38741,eBike,JP Nagar,Sarjapur,3.37,14.23,NA,NA,NA,NA,NA,NA,427.75,11.52,4.7,3.1
15-02-2025,02:02,CNR6387401106,Cancelled by Driver,CUST20592,Prime SUV,Laggere,MG Road,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
11-02-2025,15:20,CNR7534494045,Cancelled by Customer,CUST41584,Prime Plus,Bommanahalli,Basavanagudi,NA,NA,1,Wrong Address,NA,NA,NA,NA,NA,NA,0,NA
10-02-2025,23:46,CNR9488098563,Success,CUST27091,Auto,Kadubeesanahalli,Attiguppe,9.36,11.88,NA,NA,NA,NA,NA,NA,303.55,11.11,3.2,4.6
20-02-2025,16:20,CNR2089184972,Success,CUST22829,Prime SUV,Banerghatta,Whitefield,9.7,13.82,NA,NA,NA,NA,NA,NA,447.77,1.53,3.5,4.1
06-02-2025,04:18,CNR6207781942,Cancelled by Driver,CUST55373,Bike,MG Road,Richmond Town,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
24-02-2025,11:05,CNR1400824230,Cancelled by Driver,CUST31126,eBike,Electronic City,Domlur,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
14-02-2025,03:12,CNR3553673058,Cancelled by Customer,CUST13375,Bike,HSR Layout,Malleshwaram,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
02-02-2025,00:06,CNR4594945798,Incomplete,CUST57379,eBike,Cooke Town,Electronic City,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
13-02-2025,13:36,CNR9193032153,Success,CUST40550,Auto,Koramangala,Jakkur,5.33,12.99,NA,NA,NA,NA,NA,NA,218.27,4.45,4,4
02-02-2025,16:55,CNR5803412678,Success,CUST59426,Prime SUV,Nelamangala,Richmond Town,4.56,6.01,NA,NA,NA,NA,NA,NA,1012.98,9.51,4.7,4.9
14-02-2025,01:29,CNR3111621252,Cancelled by Customer,CUST51311,Mini,Sarjapur,Yeshwanthpur,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
19-02-2025,15:31,CNR4250389066,Success,CUST93767,eBike,MG Road,Frazer Town,4.84,5.73,NA,NA,NA,NA,NA,NA,114.75,5.6,3.9,4.3
28-02-2025,03:19,CNR9828475235,Cancelled by Driver,CUST28710,Prime Sedan,Magadi Road,Electronic City,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
03-02-2025,17:28,CNR8320000287,Cancelled by Driver,CUST67430,eBike,Kaval Byrasandra,Yelahanka,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
22-02-2025,17:02,CNR1496625632,Success,CUST36015,Prime Sedan,Yeshwanthpur,Rajajinagar,9.81,9.63,NA,NA,NA,NA,NA,NA,786.61,5.05,3.5,4.9
04-02-2025,01:52,CNR9337209921,Success,CUST32415,Prime SUV,Electronic City,Domlur,4.09,7.36,NA,NA,NA,NA,NA,NA,928.38,12.5,4.7,3.1
28-02-2025,00:14,CNR7198091922,Success,CUST70995,Bike,Arekere,Indiranagar,9.65,12.62,NA,NA,NA,NA,NA,NA,836.69,7.49,3.8,3.4
01-02-2025,01:59,CNR3982538448,Success,CUST87175,eBike,Horamavu,Electronic City,4.29,14.59,NA,NA,NA,NA,NA,NA,438.3,18.73,3.4,3.8
20-02-2025,18:12,CNR6761399151,Incomplete,CUST25706,Auto,Koramangala,Nelamangala,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
26-02-2025,19:30,CNR8590689536,Success,CUST86338,Prime SUV,Hebbal,Kengeri,7.07,8.37,NA,NA,NA,NA,NA,NA,502.15,17.88,3.2,3.3
02-02-2025,08:37,CNR5092330943,Success,CUST42200,Prime SUV,Cooke Town,MG Road,3.58,5.36,NA,NA,NA,NA,NA,NA,1053.38,18.23,3.9,4.4
16-02-2025,07:04,CNR4910888795,Cancelled by Customer,CUST33508,Mini,Horamavu,Girinagar,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
20-02-2025,18:50,CNR1751692935,Success,CUST58956,eBike,Banashankari,KR Puram,6.19,10.5,NA,NA,NA,NA,NA,NA,195.56,12.95,4,3.8
25-02-2025,02:17,CNR8523356305,Success,CUST15544,Prime Plus,Malleshwaram,Kengeri,9.42,7.73,NA,NA,NA,NA,NA,NA,611.67,14.04,4.9,4.4
03-02-2025,17:13,CNR9322094006,Incomplete,CUST98570,Prime Sedan,Indiranagar,Kadubeesanahalli,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
17-02-2025,08:21,CNR1402222982,Success,CUST83135,Mini,Banashankari,Laggere,9.25,9.24,NA,NA,NA,NA,NA,NA,452.42,16.98,3.7,4
22-02-2025,07:31,CNR4948374193,Success,CUST86234,eBike,Banashankari,Vijayanagar,6.37,14.53,NA,NA,NA,NA,NA,NA,539.54,13.5,3.8,4.4
05-02-2025,16:45,CNR9850831302,Cancelled by Driver,CUST76354,Prime SUV,Sarvagnanagar,Domlur,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
18-02-2025,04:58,CNR3155142218,Success,CUST77220,Prime Sedan,Nagarbhavi,Bommanahalli,4.88,5.26,NA,NA,NA,NA,NA,NA,199.51,9.46,4.3,3
02-02-2025,18:39,CNR3853542866,Cancelled by Driver,CUST59626,eBike,Padmanabhanagar,Sanjay Nagar,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
04-02-2025,02:20,CNR1236674019,Success,CUST53754,eBike,Bommanahalli,Rajajinagar,3.87,5.85,NA,NA,NA,NA,NA,NA,120.15,7.71,3.3,3.6
10-02-2025,04:51,CNR3459985543,Cancelled by Driver,CUST66887,Mini,Electronic City,Rajajinagar,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
19-02-2025,08:29,CNR9377859554,Cancelled by Driver,CUST59502,Prime SUV,Kaval Byrasandra,Bannerghatta Road,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
27-02-2025,23:50,CNR6223829970,Success,CUST27528,Prime Sedan,Malleshwaram,Marathahalli,6.22,13.16,NA,NA,NA,NA,NA,NA,745.69,8.59,4.5,4.4
19-02-2025,09:11,CNR3829557463,Incomplete,CUST43480,Mini,Laggere,Cooke Town,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
10-02-2025,02:45,CNR7542695338,Success,CUST69598,Prime SUV,Domlur,KR Puram,8.37,9.15,NA,NA,NA,NA,NA,NA,175.47,8.71,4,3.2
10-02-2025,07:33,CNR2057052210,Success,CUST34008,eBike,Kaval Byrasandra,Kaval Byrasandra,8.21,8.97,NA,NA,NA,NA,NA,NA,182.48,16.51,4.7,3.8
17-02-2025,21:25,CNR3723472186,Success,CUST37567,Auto,Domlur,Jayanagar,4.54,12.73,NA,NA,NA,NA,NA,NA,372.08,6.46,4,3.5
04-02-2025,01:57,CNR6037272953,Success,CUST39170,Bike,Rajajinagar,Rajajinagar,3.24,14.3,NA,NA,NA,NA,NA,NA,849.77,8.06,3.5,4.7
20-02-2025,12:37,CNR8959914324,Cancelled by Customer,CUST49833,eBike,Bellandur,Malleshwaram,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
21-02-2025,19:01,CNR2946235769,Success,CUST66605,eBike,Banashankari,Sarvagnanagar,5.86,5.54,NA,NA,NA,NA,NA,NA,508.26,7.33,3.7,3.9
21-02-2025,10:12,CNR4788022246,Success,CUST47249,eBike,Basavanagudi,Kengeri,3.85,7.97,NA,NA,NA,NA,NA,NA,493.52,11.55,3.3,4.9
20-02-2025,18:50,CNR9117490056,Cancelled by Customer,CUST65449,Prime SUV,Peenya,Girinagar,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
10-02-2025,08:29,CNR9261217971,Success,CUST90199,Mini,Bannerghatta Road,Frazer Town,8.94,6.18,NA,NA,NA,NA,NA,NA,333.31,11.15,3.3,3.4
17-02-2025,23:36,CNR5064296677,Cancelled by Customer,CUST74639,Mini,Attiguppe,Yeshwanthpur,NA,NA,1,Wrong Address,NA,NA,NA,NA,NA,NA,0,NA
28-02-2025,06:42,CNR4909938327,Success,CUST73980,Mini,Koramangala,RT Nagar,5.1,5.99,NA,NA,NA,NA,NA,NA,257.74,8.98,3.7,4
21-02-2025,13:10,CNR8154398756,Success,CUST69708,Auto,KR Puram,Banashankari,8.92,12.58,NA,NA,NA,NA,NA,NA,377.42,3.95,3.1,3.9
08-02-2025,02:33,CNR8849149084,Cancelled by Customer,CUST33941,Prime SUV,Jayanagar,Whitefield,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
03-02-2025,06:21,CNR9757678785,Incomplete,CUST17513,Prime Plus,BTM Layout,Nagarbhavi,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
23-02-2025,18:48,CNR7781654594,Incomplete,CUST35730,Prime SUV,Sarvagnanagar,Banerghatta,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
03-02-2025,17:25,CNR2484608675,Success,CUST52017,Bike,Bellandur,JP Nagar,6.23,10.75,NA,NA,NA,NA,NA,NA,103.39,1.74,4.6,3.7
25-02-2025,00:36,CNR6426731412,Incomplete,CUST20992,Prime SUV,Sanjay Nagar,Hosur Road,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
15-02-2025,02:17,CNR5650353924,Cancelled by Customer,CUST97768,Prime Sedan,Ulsoor,KR Puram,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
10-02-2025,20:02,CNR6839234526,Cancelled by Driver,CUST62650,Auto,Kengeri,Ulsoor,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
24-02-2025,03:21,CNR4504090535,Success,CUST37523,Auto,Indiranagar,Kadubeesanahalli,9.95,10.72,NA,NA,NA,NA,NA,NA,154.76,2.38,3.6,3.9
14-02-2025,23:44,CNR2089980725,Cancelled by Customer,CUST13542,Mini,RT Nagar,Girinagar,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
20-02-2025,08:46,CNR2977529114,Success,CUST30680,Prime SUV,Rajajinagar,Kengeri,5.93,8.07,NA,NA,NA,NA,NA,NA,396.66,8.38,3.8,4.5
17-02-2025,02:00,CNR6213085303,Success,CUST62536,Bike,Electronic City,Nagarbhavi,7.52,11.28,NA,NA,NA,NA,NA,NA,644.05,15.68,3.4,4.5
17-02-2025,05:35,CNR2311905147,Incomplete,CUST80971,Prime Sedan,MG Road,Hebbal,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
22-02-2025,20:46,CNR9575832427,Success,CUST43556,Prime Sedan,HSR Layout,Attiguppe,7.53,13.6,NA,NA,NA,NA,NA,NA,310.42,8.24,4.7,5
24-02-2025,06:01,CNR4639673958,Incomplete,CUST93491,Mini,Sarjapur,Malleshwaram,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
28-02-2025,19:00,CNR4580327158,Success,CUST45459,eBike,Sanjay Nagar,Banerghatta,6.88,9.76,NA,NA,NA,NA,NA,NA,785.4,14.38,4.5,4.4
10-02-2025,21:46,CNR1582015684,Success,CUST45633,Bike,Kaval Byrasandra,Bannerghatta Road,8.67,10.4,NA,NA,NA,NA,NA,NA,297.6,7.67,4.8,4.2
08-02-2025,09:40,CNR1580215667,Success,CUST86410,Prime Sedan,HSR Layout,Cooke Town,7.74,11.35,NA,NA,NA,NA,NA,NA,758.2,8.47,3.5,4.9
28-02-2025,15:14,CNR8855055462,Success,CUST40412,Auto,Nelamangala,Yeshwanthpur,6.12,14.3,NA,NA,NA,NA,NA,NA,774.03,4.03,3.8,5
08-02-2025,17:49,CNR7469021224,Success,CUST42589,Prime Plus,Sarvagnanagar,Rajajinagar,5.5,10.05,NA,NA,NA,NA,NA,NA,378.04,13,3.4,4.4
18-02-2025,09:24,CNR9446246856,Success,CUST27869,eBike,HSR Layout,Jakkur,7.23,12.02,NA,NA,NA,NA,NA,NA,775.64,6.22,4.5,4.6
01-02-2025,14:17,CNR3648166845,Incomplete,CUST52937,Bike,Sarvagnanagar,Cooke Town,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
16-02-2025,22:14,CNR3852073759,Cancelled by Customer,CUST29739,Mini,Domlur,Malleshwaram,NA,NA,1,AC is not working,NA,NA,NA,NA,NA,NA,0,NA
26-02-2025,05:31,CNR5867653391,Success,CUST17701,eBike,Bannerghatta Road,Hennur,8.1,12.93,NA,NA,NA,NA,NA,NA,313.76,18.1,3.4,4.9
23-02-2025,22:42,CNR7457100962,Cancelled by Driver,CUST36309,Prime Sedan,Malleshwaram,Kengeri,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
